date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-04 23:16:31,Rigamortvs_,,0,0,2,"If you’re a non black cosplayer with a large following I dare you to post black cosplayers on your page and direct your followers to their content as well.",,,,1268683077913653248,https://twitter.com/Rigamortvs_/status/1268683077913653248
2020-06-04 23:16:17,SisterMaryDande,realDonaldTrump,0,0,0,"Tell it to your friends in the Klan.",,,,1268683020321644546,https://twitter.com/SisterMaryDande/status/1268683020321644546
2020-06-04 23:15:58,faeriemermaid,,1,0,0,"Who wants to send me $10/buy me dinner?",,,,1268682937861627904,https://twitter.com/faeriemermaid/status/1268682937861627904
2020-06-04 23:15:43,johntatum,edace2936,1,0,5,"If you’re accepting donations to cover the costs of it DM me your PayPal. Have enjoyed following your coverage this past week.",,,,1268682875609796613,https://twitter.com/johntatum/status/1268682875609796613
2020-06-04 23:15:35,unbrelieveable_,writer_heathen,1,0,0,"Ok now something is up because I saw a similar memo with a Hampton letter head on it. Somebody is playing right now.",,,,1268682845372977152,https://twitter.com/unbrelieveable_/status/1268682845372977152
2020-06-04 23:15:03,SisterMaryDande,realDonaldTrump,1,0,0,"The **problem** is the narcissistic megalomaniac in the White House.",,,,1268682710538760192,https://twitter.com/SisterMaryDande/status/1268682710538760192
2020-06-04 23:14:31,unbrelieveable_,_jwigz,0,0,1,"Clown shit",,,,1268682576706797568,https://twitter.com/unbrelieveable_/status/1268682576706797568
2020-06-04 23:14:07,unbrelieveable_,Yurmajesty,1,0,2,"Because 2 million dollars is nothing to him.",,,,1268682474449747983,https://twitter.com/unbrelieveable_/status/1268682474449747983
2020-06-04 23:13:12,Trapaholikz,,0,0,3,"Yea.. #FuckRacism – at Robert E. Lee Monument",,,#FuckRacism,1268682242353696775,https://twitter.com/Trapaholikz/status/1268682242353696775
2020-06-04 23:12:50,SCWKorsgaard,alt_historian,0,0,3,"Also worth noting that one in three Southerners who fought in the war - including George Thomas, Winfield Scott, David Farragut, John Fremont and even Sam Houston - remained loyal to the United States and fought against the Confederacy.",,,,1268682151702249472,https://twitter.com/SCWKorsgaard/status/1268682151702249472
2020-06-04 23:12:40,cambam_10,,0,0,0,"TEAR IT DOWN @Richmond, Virginia https://www.instagram.com/p/CBB_r_ZDfTdwOK6LFdNx-vDYsVi8Tmxvwv1k4A0/?igshid=1tjpu2o30t9s2",,,,1268682107309756417,https://twitter.com/cambam_10/status/1268682107309756417
2020-06-04 23:10:50,riotmom23,bach_tigh,1,0,1,"Only if you are black or brown.",,,,1268681646523514883,https://twitter.com/riotmom23/status/1268681646523514883
2020-06-04 23:10:49,mpyancey,benyc,0,0,0,"Course not. ",,,,1268681644292087808,https://twitter.com/mpyancey/status/1268681644292087808
2020-06-04 23:10:49,clanleaderoddo,Bellekey_,1,0,1,"lowkey was fucking with it until niggas added baked beans",,,,1268681643012820997,https://twitter.com/clanleaderoddo/status/1268681643012820997
2020-06-04 23:10:37,SCWKorsgaard,jnthnwwlsn,0,0,3,"Given one out of three Southerners fought for the Union - including George Thomas, Winfield Scott, David Farragut, John Fremont and even Sam Houston - even ""Southerners"" is a misnomer.",,,,1268681592723161090,https://twitter.com/SCWKorsgaard/status/1268681592723161090
2020-06-04 23:10:23,ScottCastro,blalor,1,0,1,"Nope. This group is meant to amplify the voices of community members in support of taking down the Confederate monuments and implementing police reform! No pearls to clutch here!",,,,1268681534179082245,https://twitter.com/ScottCastro/status/1268681534179082245
2020-06-04 23:09:11,Rigamortvs_,,0,0,1,"Y’all talking about “all lives matter” with Bakugou in your PFP. Do you know Bakugou will kill a cop? LMFAOO",,,,1268681231732006913,https://twitter.com/Rigamortvs_/status/1268681231732006913
2020-06-04 23:09:01,riotmom23,VicStoddard,1,0,1,"Le hold this guy accountable!",,,,1268681192116752384,https://twitter.com/riotmom23/status/1268681192116752384
2020-06-04 23:08:34,myVPM,,0,5,10,"""I stand before you today as a black man declaring this: I'm still standing in the middle of this circle, because I believe that they do not represent our gospel."" -Vernon Gordon, Life Church RVA, on his experience of discrimination by clergy members #richmondprotests",,,#richmondprotests,1268681075661905921,https://twitter.com/myVPM/status/1268681075661905921
2020-06-04 23:06:57,yitgordon,,11,39,121,"Looking for anti-racist Virginans that deserve to go on a pedestal? Here’s a list I wrote in @RVAmag of 5 to honor: a lynching victim, an abolitionist, a slave turned Union soldier, a slave rebellion leader &amp; the couple that ended miscegenation laws. ",,@RVAmag,,1268680672551591936,https://twitter.com/yitgordon/status/1268680672551591936
2020-06-04 23:06:27,Shamar2Elite,SurgeTheShooter,0,0,2,"Always 10 steps ahead of the game.",,,,1268680543392194560,https://twitter.com/Shamar2Elite/status/1268680543392194560
2020-06-04 23:06:20,KingofThird,RBranche96,1,0,1,"JESUS! I said this today to a co-worker to her face, bless her heart!",,,,1268680514560557056,https://twitter.com/KingofThird/status/1268680514560557056
2020-06-04 23:06:09,MBTrevillian97,vlrxy1,0,2,0,"ouch",,,,1268680467982815234,https://twitter.com/MBTrevillian97/status/1268680467982815234
2020-06-04 23:06:08,repeat3xs,thedailybeast,0,0,0,"#Policeriotingsop4them",,,#Policeriotingsop4them,1268680465990418433,https://twitter.com/repeat3xs/status/1268680465990418433
2020-06-04 23:05:53,unbrelieveable_,bigsyd__,0,0,0,"You won’t go to jail but they’ll garnish the shit out of your earnings and tax returns.",,,,1268680403143069699,https://twitter.com/unbrelieveable_/status/1268680403143069699
2020-06-04 23:05:51,tzford,TheHtownLu,1,0,0,"With Video. Not the crap they pulled so it's his word against theirs.",,,,1268680393009610761,https://twitter.com/tzford/status/1268680393009610761
2020-06-04 23:05:23,taber,,3,1,41,"often I think about how I am in actual fact older than famous typing lady Bari Weiss and yet she affects the persona of an ancient wizened crone that was a personal witness to the proceedings of the Va'ad Leumi and I laugh and laugh and laugh",,,,1268680274436599808,https://twitter.com/taber/status/1268680274436599808
2020-06-04 23:05:13,repeat3xs,CBSNews,0,0,0,"Wow, I bet that clown didn't see that coming, call your useless idiot Trump, to mop up your shit, U fucking despot",,,,1268680235827986433,https://twitter.com/repeat3xs/status/1268680235827986433
2020-06-04 23:04:32,tayllorsmalll,,0,0,2,"Damn Floyd had a six year old daughter too :/",,,,1268680064599822337,https://twitter.com/tayllorsmalll/status/1268680064599822337
2020-06-04 23:04:23,Gaia1875,,0,0,0,"The systems only cares about material things so make them CARE get it",,,,1268680024330326025,https://twitter.com/Gaia1875/status/1268680024330326025
2020-06-04 23:04:23,Gaia1875,,1,0,0,"It took SIX days and 47 million in damage after the MURDER of Dr. King to PASS THE CIVIL RIGHTS ACT. 6 days people. Everyone against action(you know what I mean) can go fuck themselves the long hard way.",,,,1268680023206244352,https://twitter.com/Gaia1875/status/1268680023206244352
2020-06-04 23:04:22,tzford,SinCityAngel0,1,0,1,"NFL owners wouldn't agree to that. I would be shocked if that happened with in my life time and I'm 47. I still have a ways to go. I hope.",,,,1268680019771097094,https://twitter.com/tzford/status/1268680019771097094
2020-06-04 23:04:06,TheeMadE,,0,0,0,"Oh hello",,,,1268679955338182661,https://twitter.com/TheeMadE/status/1268679955338182661
2020-06-04 23:03:50,RealRobWhitt,WendyKohch,1,0,1,"I must have forgotten when those protests to reopen our economy turned violent. Oh right they didn’t. Just because they’re called Antifa doesn’t mean they don’t behave like fascists.",,,,1268679884840337408,https://twitter.com/RealRobWhitt/status/1268679884840337408
2020-06-04 23:03:30,deefreak16,freakyboijayyy,0,0,0,"I want a bae",,,,1268679801105195009,https://twitter.com/deefreak16/status/1268679801105195009
2020-06-04 23:03:26,repeat3xs,realDonaldTrump,0,0,0,"Ur a dumb fuck, a 5x draft dodging chickenshit, who wouldn't ever stand a post or ever been in harm's way or understood camaraderie under duress. You are a useless , using up the o2 supply!",,,,1268679786613915651,https://twitter.com/repeat3xs/status/1268679786613915651
2020-06-04 23:02:59,lamosely,,0,0,1,"Democracy in the time of Covid: Richmond edition. #yeswerebeingsafe #blacklivesmatterrichmond #richmondprotests #6ftapart #masks #hpmasks #nojusticenopeace #bikes #themoselys @Richmond, Virginia https://www.instagram.com/p/CBB-lKolmaj/?igshid=1bi40sy8cgoxq",,,#yeswerebeingsafe #blacklivesmatterrichmond #richmondprotests #6ftapart #masks #hpmasks #nojusticenopeace #bikes #themoselys,1268679673627672576,https://twitter.com/lamosely/status/1268679673627672576
2020-06-04 23:02:48,8123rachel,BAJICHROME,1,0,4,"LMFAOOSIDNEHDB",,,,1268679627985367041,https://twitter.com/8123rachel/status/1268679627985367041
2020-06-04 23:02:47,ethan_damon,realDonaldTrump,0,0,0,"The man said safely behind a fence",,,,1268679621672919040,https://twitter.com/ethan_damon/status/1268679621672919040
2020-06-04 23:02:28,tzford,iseeituwriteit,1,0,0,"Honestly someone said that the reason why there isn't more black coaches is because the NFL doesn't want to look too black. I thought about it and was like. He might be on to something.",,,,1268679543210029056,https://twitter.com/tzford/status/1268679543210029056
2020-06-04 23:01:48,mpyancey,TheRickWilson,0,0,0,"If true=chilling.",,,,1268679372753469445,https://twitter.com/mpyancey/status/1268679372753469445
2020-06-04 23:00:28,DA_Gwalla,vlrxy1,0,0,2,"Damn",,,,1268679040468164608,https://twitter.com/DA_Gwalla/status/1268679040468164608
2020-06-04 23:00:19,brafoster_phd,joerodriguezlab,1,0,1," I'm a NCI DCDP alum (2018-2019) as well. Small world! ",,,,1268679001545084929,https://twitter.com/brafoster_phd/status/1268679001545084929
2020-06-04 22:59:37,gr810r,RTDSchapiro,0,0,0,"Are you opining that if it weren't an election year, they wouldn't be doing this?",,,,1268678825371750400,https://twitter.com/gr810r/status/1268678825371750400
2020-06-04 22:59:36,indiastroker,,0,3,4,"https://twitter.com/MColeman210/status/1268531061904023555",,,,1268678820225265665,https://twitter.com/indiastroker/status/1268678820225265665
2020-06-04 22:59:08,GraciesCottage,,0,0,0,"* Mi~ Grab your drink! It’s almost 7 and Gracie’s is going LIVE on FB in a few minutes after 7p COMMENT &amp; SHARE for a chance to win ToNiGHT’S GiVEAWAY YOU DO NOT want to miss this!! Gracie’s is GOiNG FACEBOOK… https://www.instagram.com/p/CBB97R9FdIq/?igshid=yl7xhjgevaqi",,,,1268678703191646209,https://twitter.com/GraciesCottage/status/1268678703191646209
2020-06-04 22:58:31,FPWellman,RCSez,0,0,1,"Ah. Now I really want him to fry.",,,,1268678549898252294,https://twitter.com/FPWellman/status/1268678549898252294
2020-06-04 22:58:14,Blak_Simpson,espn,0,1,7,"Wow",,,,1268678477911339010,https://twitter.com/Blak_Simpson/status/1268678477911339010
2020-06-04 22:57:58,FPWellman,BethKubala,0,0,1,"Wow this took a weird turn there @BethKubala",,@BethKubala,,1268678411725176832,https://twitter.com/FPWellman/status/1268678411725176832
2020-06-04 22:57:39,Blak_Simpson,,0,0,3,"1st stop on my black ass food journey – at Laburnum Park Shopping Center",,,,1268678329936289793,https://twitter.com/Blak_Simpson/status/1268678329936289793
2020-06-04 22:57:31,tzford,FirstTake,0,0,0,"Mmmm Max hit that one!",,,,1268678296448970754,https://twitter.com/tzford/status/1268678296448970754
2020-06-04 22:56:41,iamaripoison,,0,0,1,"working in this weather inhumane ",,,,1268678088164028421,https://twitter.com/iamaripoison/status/1268678088164028421
2020-06-04 22:56:37,TayMilan_,,0,0,0,"I hate people who think just cause they show face they helping. ",,,,1268678070837350402,https://twitter.com/TayMilan_/status/1268678070837350402
2020-06-04 22:56:23,DA_Gwalla,LakeShowYo,0,0,1,"I know that shit be blowing niggas on defense ",,,,1268678010149969923,https://twitter.com/DA_Gwalla/status/1268678010149969923
2020-06-04 22:56:08,blamberr,benschwartz_,0,0,2,";)",,,,1268677949550669825,https://twitter.com/blamberr/status/1268677949550669825
2020-06-04 22:55:02,typed_by_ben,inthesedeserts,0,0,1,"he will be humbled sooner rather than later",,,,1268677670923100167,https://twitter.com/typed_by_ben/status/1268677670923100167
2020-06-04 22:55:01,RVAgooner,RobElzey,0,0,0,"Gawd I hope not, sucks how they keep coming up with the dough for top players",,,,1268677668649807872,https://twitter.com/RVAgooner/status/1268677668649807872
2020-06-04 22:53:51,EvanRVice,bariweiss,0,0,0,"Terrific thread",,,,1268677374528434181,https://twitter.com/EvanRVice/status/1268677374528434181
2020-06-04 22:53:27,taber,,0,1,6,"Rev. Robert W. Lee's statement on the imminent removal of the Robert E. Lee Monument in Richmond: https://www.roblee4.com/news/richmondstatue",,,,1268677274305474560,https://twitter.com/taber/status/1268677274305474560
2020-06-04 22:52:51,Gina_Marie_Koke,danijmoss,0,0,1,"Not getting removed right away",,,,1268677121234395138,https://twitter.com/Gina_Marie_Koke/status/1268677121234395138
2020-06-04 22:52:44,Shamar2Elite,SurgeTheShooter,1,0,0,"They don’t understand ",,,,1268677091949764613,https://twitter.com/Shamar2Elite/status/1268677091949764613
2020-06-04 22:52:37,kdavismcneal,nicolebyer,0,0,2,"Nailed It!",,,,1268677062350553095,https://twitter.com/kdavismcneal/status/1268677062350553095
2020-06-04 22:52:34,mpyancey,johnlundin,0,0,0,"Lord willin’.",,,,1268677051097264140,https://twitter.com/mpyancey/status/1268677051097264140
2020-06-04 22:52:33,Mikelovebx,,0,1,3," #rva #blacklivesmatterrva",,,#rva #blacklivesmatterrva,1268677046219177985,https://twitter.com/Mikelovebx/status/1268677046219177985
2020-06-04 22:52:16,Rackks_,yoyotrav,0,0,0,"“still n*gga”",,,,1268676975922733061,https://twitter.com/Rackks_/status/1268676975922733061
2020-06-04 22:51:52,chicken_son,,0,0,0,"We are @a time in this country you have to pick a side it’s not black or white it’s right or wrong what has happened to countless brothers & sisters is unbelievably WRONG & if you can’t see that you have chosen your side stick wit it",,,,1268676873904627713,https://twitter.com/chicken_son/status/1268676873904627713
2020-06-04 22:51:47,iamaripoison,,0,0,1,"praise the Lord i have three day weekend",,,,1268676855462313986,https://twitter.com/iamaripoison/status/1268676855462313986
2020-06-04 22:51:39,blalor,RVAdirt,1,0,1,"For those of us not on Facebook: is it as cringey and pearl-clutchy as our Nextdoor?",,,,1268676819722567683,https://twitter.com/blalor/status/1268676819722567683
2020-06-04 22:51:33,DavilaFootball,TanyaRayFox,0,0,2,"This is such a tremendous thread. It’s eloquent and raw. Tanya PERFECTLY and THOROUGHLY explains. Thank you for this thread Tanya... seriously.",,,,1268676795613790209,https://twitter.com/DavilaFootball/status/1268676795613790209
2020-06-04 22:51:19,hovad911,theeministalli,0,0,0,"Don’t mind if I do",,,,1268676736864194560,https://twitter.com/hovad911/status/1268676736864194560
2020-06-04 22:51:17,mpyancey,NoahShachtman,0,0,0,"Precious",,,,1268676728060358657,https://twitter.com/mpyancey/status/1268676728060358657
